,gt_value,date,region,date_obtained,term_topic
1290,31.0,2014-01-01,CH-AG,2021-05-31.xlsx,meth
1291,35.0,2014-02-01,CH-AG,2021-05-31.xlsx,meth
1292,0.0,2014-03-01,CH-AG,2021-05-31.xlsx,meth
1293,0.0,2014-04-01,CH-AG,2021-05-31.xlsx,meth
1294,33.0,2014-05-01,CH-AG,2021-05-31.xlsx,meth
1295,0.0,2014-06-01,CH-AG,2021-05-31.xlsx,meth
1296,41.0,2014-07-01,CH-AG,2021-05-31.xlsx,meth
1297,0.0,2014-08-01,CH-AG,2021-05-31.xlsx,meth
1298,38.0,2014-09-01,CH-AG,2021-05-31.xlsx,meth
1299,0.0,2014-10-01,CH-AG,2021-05-31.xlsx,meth
1300,0.0,2014-11-01,CH-AG,2021-05-31.xlsx,meth
1301,77.0,2014-12-01,CH-AG,2021-05-31.xlsx,meth
1302,33.0,2015-01-01,CH-AG,2021-05-31.xlsx,meth
1303,38.0,2015-02-01,CH-AG,2021-05-31.xlsx,meth
1304,0.0,2015-03-01,CH-AG,2021-05-31.xlsx,meth
1305,0.0,2015-04-01,CH-AG,2021-05-31.xlsx,meth
1306,0.0,2015-05-01,CH-AG,2021-05-31.xlsx,meth
1307,0.0,2015-06-01,CH-AG,2021-05-31.xlsx,meth
1308,44.0,2015-07-01,CH-AG,2021-05-31.xlsx,meth
1309,0.0,2015-08-01,CH-AG,2021-05-31.xlsx,meth
1310,40.0,2015-09-01,CH-AG,2021-05-31.xlsx,meth
1311,39.0,2015-10-01,CH-AG,2021-05-31.xlsx,meth
1312,39.0,2015-11-01,CH-AG,2021-05-31.xlsx,meth
1313,0.0,2015-12-01,CH-AG,2021-05-31.xlsx,meth
1314,31.0,2016-01-01,CH-AG,2021-05-31.xlsx,meth
1315,32.0,2016-02-01,CH-AG,2021-05-31.xlsx,meth
1316,0.0,2004-01-01,CH-AG,2021-05-27.xlsx,meth
1317,0.0,2004-02-01,CH-AG,2021-05-27.xlsx,meth
1318,0.0,2004-03-01,CH-AG,2021-05-27.xlsx,meth
1319,0.0,2004-04-01,CH-AG,2021-05-27.xlsx,meth
1320,0.0,2004-05-01,CH-AG,2021-05-27.xlsx,meth
1321,0.0,2004-06-01,CH-AG,2021-05-27.xlsx,meth
1322,0.0,2004-07-01,CH-AG,2021-05-27.xlsx,meth
1323,0.0,2004-08-01,CH-AG,2021-05-27.xlsx,meth
1324,0.0,2004-09-01,CH-AG,2021-05-27.xlsx,meth
1325,0.0,2004-10-01,CH-AG,2021-05-27.xlsx,meth
1326,0.0,2004-11-01,CH-AG,2021-05-27.xlsx,meth
1327,0.0,2004-12-01,CH-AG,2021-05-27.xlsx,meth
1328,0.0,2005-01-01,CH-AG,2021-05-27.xlsx,meth
1329,0.0,2005-02-01,CH-AG,2021-05-27.xlsx,meth
1330,0.0,2005-03-01,CH-AG,2021-05-27.xlsx,meth
1331,0.0,2005-04-01,CH-AG,2021-05-27.xlsx,meth
1332,0.0,2005-05-01,CH-AG,2021-05-27.xlsx,meth
1333,0.0,2005-06-01,CH-AG,2021-05-27.xlsx,meth
1334,0.0,2005-07-01,CH-AG,2021-05-27.xlsx,meth
1335,0.0,2005-08-01,CH-AG,2021-05-27.xlsx,meth
1336,0.0,2005-09-01,CH-AG,2021-05-27.xlsx,meth
1337,0.0,2005-10-01,CH-AG,2021-05-27.xlsx,meth
1338,0.0,2005-11-01,CH-AG,2021-05-27.xlsx,meth
1339,0.0,2005-12-01,CH-AG,2021-05-27.xlsx,meth
1340,0.0,2006-01-01,CH-AG,2021-05-27.xlsx,meth
1341,0.0,2006-02-01,CH-AG,2021-05-27.xlsx,meth
1342,0.0,2006-03-01,CH-AG,2021-05-27.xlsx,meth
1343,0.0,2006-04-01,CH-AG,2021-05-27.xlsx,meth
1344,0.0,2006-05-01,CH-AG,2021-05-27.xlsx,meth
1345,0.0,2006-06-01,CH-AG,2021-05-27.xlsx,meth
1346,0.0,2006-07-01,CH-AG,2021-05-27.xlsx,meth
1347,0.0,2006-08-01,CH-AG,2021-05-27.xlsx,meth
1348,0.0,2006-09-01,CH-AG,2021-05-27.xlsx,meth
1349,0.0,2006-10-01,CH-AG,2021-05-27.xlsx,meth
1350,0.0,2006-11-01,CH-AG,2021-05-27.xlsx,meth
1351,0.0,2006-12-01,CH-AG,2021-05-27.xlsx,meth
1352,0.0,2007-01-01,CH-AG,2021-05-27.xlsx,meth
1353,0.0,2007-02-01,CH-AG,2021-05-27.xlsx,meth
1354,0.0,2007-03-01,CH-AG,2021-05-27.xlsx,meth
1355,0.0,2007-04-01,CH-AG,2021-05-27.xlsx,meth
1356,0.0,2007-05-01,CH-AG,2021-05-27.xlsx,meth
1357,0.0,2007-06-01,CH-AG,2021-05-27.xlsx,meth
1358,0.0,2007-07-01,CH-AG,2021-05-27.xlsx,meth
1359,0.0,2007-08-01,CH-AG,2021-05-27.xlsx,meth
1360,0.0,2007-09-01,CH-AG,2021-05-27.xlsx,meth
1361,0.0,2007-10-01,CH-AG,2021-05-27.xlsx,meth
1362,0.0,2007-11-01,CH-AG,2021-05-27.xlsx,meth
1363,0.0,2007-12-01,CH-AG,2021-05-27.xlsx,meth
1364,0.0,2008-01-01,CH-AG,2021-05-27.xlsx,meth
1365,100.0,2008-02-01,CH-AG,2021-05-27.xlsx,meth
1366,0.0,2008-03-01,CH-AG,2021-05-27.xlsx,meth
1367,0.0,2008-04-01,CH-AG,2021-05-27.xlsx,meth
1368,0.0,2008-05-01,CH-AG,2021-05-27.xlsx,meth
1369,0.0,2008-06-01,CH-AG,2021-05-27.xlsx,meth
1370,0.0,2008-07-01,CH-AG,2021-05-27.xlsx,meth
1371,0.0,2008-08-01,CH-AG,2021-05-27.xlsx,meth
1372,0.0,2008-09-01,CH-AG,2021-05-27.xlsx,meth
1373,0.0,2008-10-01,CH-AG,2021-05-27.xlsx,meth
1374,0.0,2008-11-01,CH-AG,2021-05-27.xlsx,meth
1375,0.0,2008-12-01,CH-AG,2021-05-27.xlsx,meth
1376,0.0,2009-01-01,CH-AG,2021-05-27.xlsx,meth
1377,0.0,2009-02-01,CH-AG,2021-05-27.xlsx,meth
1378,0.0,2009-03-01,CH-AG,2021-05-27.xlsx,meth
1379,0.0,2009-04-01,CH-AG,2021-05-27.xlsx,meth
1380,0.0,2009-05-01,CH-AG,2021-05-27.xlsx,meth
1381,0.0,2009-06-01,CH-AG,2021-05-27.xlsx,meth
1382,0.0,2009-07-01,CH-AG,2021-05-27.xlsx,meth
1383,0.0,2009-08-01,CH-AG,2021-05-27.xlsx,meth
1384,0.0,2009-09-01,CH-AG,2021-05-27.xlsx,meth
1385,0.0,2009-10-01,CH-AG,2021-05-27.xlsx,meth
1386,0.0,2009-11-01,CH-AG,2021-05-27.xlsx,meth
1387,0.0,2009-12-01,CH-AG,2021-05-27.xlsx,meth
1388,0.0,2010-01-01,CH-AG,2021-05-27.xlsx,meth
1389,0.0,2010-02-01,CH-AG,2021-05-27.xlsx,meth
1390,0.0,2010-03-01,CH-AG,2021-05-27.xlsx,meth
1391,0.0,2010-04-01,CH-AG,2021-05-27.xlsx,meth
1392,0.0,2010-05-01,CH-AG,2021-05-27.xlsx,meth
1393,0.0,2010-06-01,CH-AG,2021-05-27.xlsx,meth
1394,0.0,2010-07-01,CH-AG,2021-05-27.xlsx,meth
1395,0.0,2010-08-01,CH-AG,2021-05-27.xlsx,meth
1396,0.0,2010-09-01,CH-AG,2021-05-27.xlsx,meth
1397,67.0,2010-10-01,CH-AG,2021-05-27.xlsx,meth
1398,0.0,2010-11-01,CH-AG,2021-05-27.xlsx,meth
1399,0.0,2010-12-01,CH-AG,2021-05-27.xlsx,meth
1400,0.0,2011-01-01,CH-AG,2021-05-27.xlsx,meth
1401,0.0,2011-02-01,CH-AG,2021-05-27.xlsx,meth
1402,0.0,2011-03-01,CH-AG,2021-05-27.xlsx,meth
1403,0.0,2011-04-01,CH-AG,2021-05-27.xlsx,meth
1404,10.0,2011-05-01,CH-AG,2021-05-27.xlsx,meth
1405,0.0,2011-06-01,CH-AG,2021-05-27.xlsx,meth
1406,14.0,2011-07-01,CH-AG,2021-05-27.xlsx,meth
1407,0.0,2011-08-01,CH-AG,2021-05-27.xlsx,meth
1408,17.0,2011-09-01,CH-AG,2021-05-27.xlsx,meth
1409,0.0,2011-10-01,CH-AG,2021-05-27.xlsx,meth
1410,0.0,2011-11-01,CH-AG,2021-05-27.xlsx,meth
1411,0.0,2011-12-01,CH-AG,2021-05-27.xlsx,meth
1412,0.0,2012-01-01,CH-AG,2021-05-27.xlsx,meth
1413,0.0,2012-02-01,CH-AG,2021-05-27.xlsx,meth
1414,21.0,2012-03-01,CH-AG,2021-05-27.xlsx,meth
1415,0.0,2012-04-01,CH-AG,2021-05-27.xlsx,meth
1416,0.0,2012-05-01,CH-AG,2021-05-27.xlsx,meth
1417,0.0,2012-06-01,CH-AG,2021-05-27.xlsx,meth
1418,11.0,2012-07-01,CH-AG,2021-05-27.xlsx,meth
1419,10.0,2012-08-01,CH-AG,2021-05-27.xlsx,meth
1420,0.0,2012-09-01,CH-AG,2021-05-27.xlsx,meth
1421,9.0,2012-10-01,CH-AG,2021-05-27.xlsx,meth
1422,0.0,2012-11-01,CH-AG,2021-05-27.xlsx,meth
1423,0.0,2012-12-01,CH-AG,2021-05-27.xlsx,meth
1424,9.0,2013-01-01,CH-AG,2021-05-27.xlsx,meth
1425,0.0,2013-02-01,CH-AG,2021-05-27.xlsx,meth
1426,8.0,2013-03-01,CH-AG,2021-05-27.xlsx,meth
1427,0.0,2013-04-01,CH-AG,2021-05-27.xlsx,meth
1428,0.0,2013-05-01,CH-AG,2021-05-27.xlsx,meth
1429,9.0,2013-06-01,CH-AG,2021-05-27.xlsx,meth
1430,10.0,2013-07-01,CH-AG,2021-05-27.xlsx,meth
1431,0.0,2013-08-01,CH-AG,2021-05-27.xlsx,meth
1432,8.0,2013-09-01,CH-AG,2021-05-27.xlsx,meth
1433,16.0,2013-10-01,CH-AG,2021-05-27.xlsx,meth
1434,16.0,2013-11-01,CH-AG,2021-05-27.xlsx,meth
1435,0.0,2013-12-01,CH-AG,2021-05-27.xlsx,meth
1436,7.0,2014-01-01,CH-AG,2021-05-27.xlsx,meth
1437,8.0,2014-02-01,CH-AG,2021-05-27.xlsx,meth
1438,7.0,2014-03-01,CH-AG,2021-05-27.xlsx,meth
1439,0.0,2014-04-01,CH-AG,2021-05-27.xlsx,meth
1440,15.0,2014-05-01,CH-AG,2021-05-27.xlsx,meth
1441,9.0,2014-06-01,CH-AG,2021-05-27.xlsx,meth
1442,0.0,2014-07-01,CH-AG,2021-05-27.xlsx,meth
1443,0.0,2014-08-01,CH-AG,2021-05-27.xlsx,meth
1444,9.0,2014-09-01,CH-AG,2021-05-27.xlsx,meth
1445,8.0,2014-10-01,CH-AG,2021-05-27.xlsx,meth
1446,25.0,2014-11-01,CH-AG,2021-05-27.xlsx,meth
1447,0.0,2014-12-01,CH-AG,2021-05-27.xlsx,meth
1448,16.0,2015-01-01,CH-AG,2021-05-27.xlsx,meth
1449,9.0,2015-02-01,CH-AG,2021-05-27.xlsx,meth
1450,0.0,2015-03-01,CH-AG,2021-05-27.xlsx,meth
1451,9.0,2015-04-01,CH-AG,2021-05-27.xlsx,meth
1452,0.0,2015-05-01,CH-AG,2021-05-27.xlsx,meth
1453,0.0,2015-06-01,CH-AG,2021-05-27.xlsx,meth
1454,0.0,2015-07-01,CH-AG,2021-05-27.xlsx,meth
1455,9.0,2015-08-01,CH-AG,2021-05-27.xlsx,meth
1456,19.0,2015-09-01,CH-AG,2021-05-27.xlsx,meth
1457,0.0,2015-10-01,CH-AG,2021-05-27.xlsx,meth
1458,0.0,2015-11-01,CH-AG,2021-05-27.xlsx,meth
1459,0.0,2015-12-01,CH-AG,2021-05-27.xlsx,meth
1460,0.0,2016-01-01,CH-AG,2021-05-27.xlsx,meth
1461,7.0,2016-02-01,CH-AG,2021-05-27.xlsx,meth
1462,0.0,2004-01-01,CH-AG,2021-06-01.xlsx,meth
1463,0.0,2004-02-01,CH-AG,2021-06-01.xlsx,meth
1464,0.0,2004-03-01,CH-AG,2021-06-01.xlsx,meth
1465,0.0,2004-04-01,CH-AG,2021-06-01.xlsx,meth
1466,0.0,2004-05-01,CH-AG,2021-06-01.xlsx,meth
1467,0.0,2004-06-01,CH-AG,2021-06-01.xlsx,meth
1468,0.0,2004-07-01,CH-AG,2021-06-01.xlsx,meth
1469,0.0,2004-08-01,CH-AG,2021-06-01.xlsx,meth
1470,0.0,2004-09-01,CH-AG,2021-06-01.xlsx,meth
1471,0.0,2004-10-01,CH-AG,2021-06-01.xlsx,meth
1472,0.0,2004-11-01,CH-AG,2021-06-01.xlsx,meth
1473,0.0,2004-12-01,CH-AG,2021-06-01.xlsx,meth
1474,0.0,2005-01-01,CH-AG,2021-06-01.xlsx,meth
1475,0.0,2005-02-01,CH-AG,2021-06-01.xlsx,meth
1476,0.0,2005-03-01,CH-AG,2021-06-01.xlsx,meth
1477,0.0,2005-04-01,CH-AG,2021-06-01.xlsx,meth
1478,0.0,2005-05-01,CH-AG,2021-06-01.xlsx,meth
1479,0.0,2005-06-01,CH-AG,2021-06-01.xlsx,meth
1480,0.0,2005-07-01,CH-AG,2021-06-01.xlsx,meth
1481,0.0,2005-08-01,CH-AG,2021-06-01.xlsx,meth
1482,0.0,2005-09-01,CH-AG,2021-06-01.xlsx,meth
1483,0.0,2005-10-01,CH-AG,2021-06-01.xlsx,meth
1484,0.0,2005-11-01,CH-AG,2021-06-01.xlsx,meth
1485,0.0,2005-12-01,CH-AG,2021-06-01.xlsx,meth
1486,0.0,2006-01-01,CH-AG,2021-06-01.xlsx,meth
1487,0.0,2006-02-01,CH-AG,2021-06-01.xlsx,meth
1488,0.0,2006-03-01,CH-AG,2021-06-01.xlsx,meth
1489,0.0,2006-04-01,CH-AG,2021-06-01.xlsx,meth
1490,0.0,2006-05-01,CH-AG,2021-06-01.xlsx,meth
1491,0.0,2006-06-01,CH-AG,2021-06-01.xlsx,meth
1492,0.0,2006-07-01,CH-AG,2021-06-01.xlsx,meth
1493,0.0,2006-08-01,CH-AG,2021-06-01.xlsx,meth
1494,0.0,2006-09-01,CH-AG,2021-06-01.xlsx,meth
1495,0.0,2006-10-01,CH-AG,2021-06-01.xlsx,meth
1496,0.0,2006-11-01,CH-AG,2021-06-01.xlsx,meth
1497,0.0,2006-12-01,CH-AG,2021-06-01.xlsx,meth
1498,0.0,2007-01-01,CH-AG,2021-06-01.xlsx,meth
1499,0.0,2007-02-01,CH-AG,2021-06-01.xlsx,meth
1500,0.0,2007-03-01,CH-AG,2021-06-01.xlsx,meth
1501,0.0,2007-04-01,CH-AG,2021-06-01.xlsx,meth
1502,0.0,2007-05-01,CH-AG,2021-06-01.xlsx,meth
1503,0.0,2007-06-01,CH-AG,2021-06-01.xlsx,meth
1504,0.0,2007-07-01,CH-AG,2021-06-01.xlsx,meth
1505,0.0,2007-08-01,CH-AG,2021-06-01.xlsx,meth
1506,0.0,2007-09-01,CH-AG,2021-06-01.xlsx,meth
1507,0.0,2007-10-01,CH-AG,2021-06-01.xlsx,meth
1508,0.0,2007-11-01,CH-AG,2021-06-01.xlsx,meth
1509,0.0,2007-12-01,CH-AG,2021-06-01.xlsx,meth
1510,0.0,2008-01-01,CH-AG,2021-06-01.xlsx,meth
1511,0.0,2008-02-01,CH-AG,2021-06-01.xlsx,meth
1512,0.0,2008-03-01,CH-AG,2021-06-01.xlsx,meth
1513,0.0,2008-04-01,CH-AG,2021-06-01.xlsx,meth
1514,0.0,2008-05-01,CH-AG,2021-06-01.xlsx,meth
1515,0.0,2008-06-01,CH-AG,2021-06-01.xlsx,meth
1516,0.0,2008-07-01,CH-AG,2021-06-01.xlsx,meth
1517,0.0,2008-08-01,CH-AG,2021-06-01.xlsx,meth
1518,0.0,2008-09-01,CH-AG,2021-06-01.xlsx,meth
1519,0.0,2008-10-01,CH-AG,2021-06-01.xlsx,meth
1520,0.0,2008-11-01,CH-AG,2021-06-01.xlsx,meth
1521,0.0,2008-12-01,CH-AG,2021-06-01.xlsx,meth
1522,0.0,2009-01-01,CH-AG,2021-06-01.xlsx,meth
1523,0.0,2009-02-01,CH-AG,2021-06-01.xlsx,meth
1524,0.0,2009-03-01,CH-AG,2021-06-01.xlsx,meth
1525,0.0,2009-04-01,CH-AG,2021-06-01.xlsx,meth
1526,0.0,2009-05-01,CH-AG,2021-06-01.xlsx,meth
1527,0.0,2009-06-01,CH-AG,2021-06-01.xlsx,meth
1528,0.0,2009-07-01,CH-AG,2021-06-01.xlsx,meth
1529,0.0,2009-08-01,CH-AG,2021-06-01.xlsx,meth
1530,0.0,2009-09-01,CH-AG,2021-06-01.xlsx,meth
1531,0.0,2009-10-01,CH-AG,2021-06-01.xlsx,meth
1532,0.0,2009-11-01,CH-AG,2021-06-01.xlsx,meth
1533,0.0,2009-12-01,CH-AG,2021-06-01.xlsx,meth
1534,0.0,2010-01-01,CH-AG,2021-06-01.xlsx,meth
1535,0.0,2010-02-01,CH-AG,2021-06-01.xlsx,meth
1536,0.0,2010-03-01,CH-AG,2021-06-01.xlsx,meth
1537,0.0,2010-04-01,CH-AG,2021-06-01.xlsx,meth
1538,0.0,2010-05-01,CH-AG,2021-06-01.xlsx,meth
1539,0.0,2010-06-01,CH-AG,2021-06-01.xlsx,meth
1540,0.0,2010-07-01,CH-AG,2021-06-01.xlsx,meth
1541,0.0,2010-08-01,CH-AG,2021-06-01.xlsx,meth
1542,0.0,2010-09-01,CH-AG,2021-06-01.xlsx,meth
1543,0.0,2010-10-01,CH-AG,2021-06-01.xlsx,meth
1544,0.0,2010-11-01,CH-AG,2021-06-01.xlsx,meth
1545,0.0,2010-12-01,CH-AG,2021-06-01.xlsx,meth
1546,0.0,2011-01-01,CH-AG,2021-06-01.xlsx,meth
1547,29.0,2011-02-01,CH-AG,2021-06-01.xlsx,meth
1548,0.0,2011-03-01,CH-AG,2021-06-01.xlsx,meth
1549,0.0,2011-04-01,CH-AG,2021-06-01.xlsx,meth
1550,0.0,2011-05-01,CH-AG,2021-06-01.xlsx,meth
1551,0.0,2011-06-01,CH-AG,2021-06-01.xlsx,meth
1552,43.0,2011-07-01,CH-AG,2021-06-01.xlsx,meth
1553,0.0,2011-08-01,CH-AG,2021-06-01.xlsx,meth
1554,0.0,2011-09-01,CH-AG,2021-06-01.xlsx,meth
1555,0.0,2011-10-01,CH-AG,2021-06-01.xlsx,meth
1556,0.0,2011-11-01,CH-AG,2021-06-01.xlsx,meth
1557,0.0,2011-12-01,CH-AG,2021-06-01.xlsx,meth
1558,0.0,2012-01-01,CH-AG,2021-06-01.xlsx,meth
1559,0.0,2012-02-01,CH-AG,2021-06-01.xlsx,meth
1560,33.0,2012-03-01,CH-AG,2021-06-01.xlsx,meth
1561,0.0,2012-04-01,CH-AG,2021-06-01.xlsx,meth
1562,0.0,2012-05-01,CH-AG,2021-06-01.xlsx,meth
1563,0.0,2012-06-01,CH-AG,2021-06-01.xlsx,meth
1564,34.0,2012-07-01,CH-AG,2021-06-01.xlsx,meth
1565,0.0,2012-08-01,CH-AG,2021-06-01.xlsx,meth
1566,0.0,2012-09-01,CH-AG,2021-06-01.xlsx,meth
1567,29.0,2012-10-01,CH-AG,2021-06-01.xlsx,meth
1568,0.0,2012-11-01,CH-AG,2021-06-01.xlsx,meth
1569,31.0,2012-12-01,CH-AG,2021-06-01.xlsx,meth
1570,29.0,2013-01-01,CH-AG,2021-06-01.xlsx,meth
1571,0.0,2013-02-01,CH-AG,2021-06-01.xlsx,meth
1572,0.0,2013-03-01,CH-AG,2021-06-01.xlsx,meth
1573,74.0,2013-04-01,CH-AG,2021-06-01.xlsx,meth
1574,0.0,2013-05-01,CH-AG,2021-06-01.xlsx,meth
1575,0.0,2013-06-01,CH-AG,2021-06-01.xlsx,meth
1576,61.0,2013-07-01,CH-AG,2021-06-01.xlsx,meth
1577,0.0,2013-08-01,CH-AG,2021-06-01.xlsx,meth
1578,0.0,2013-09-01,CH-AG,2021-06-01.xlsx,meth
1579,100.0,2013-10-01,CH-AG,2021-06-01.xlsx,meth
1580,49.0,2013-11-01,CH-AG,2021-06-01.xlsx,meth
1581,75.0,2013-12-01,CH-AG,2021-06-01.xlsx,meth
1582,22.0,2014-01-01,CH-AG,2021-06-01.xlsx,meth
1583,0.0,2014-02-01,CH-AG,2021-06-01.xlsx,meth
1584,68.0,2014-03-01,CH-AG,2021-06-01.xlsx,meth
1585,24.0,2014-04-01,CH-AG,2021-06-01.xlsx,meth
1586,71.0,2014-05-01,CH-AG,2021-06-01.xlsx,meth
1587,0.0,2014-06-01,CH-AG,2021-06-01.xlsx,meth
1588,0.0,2014-07-01,CH-AG,2021-06-01.xlsx,meth
1589,0.0,2014-08-01,CH-AG,2021-06-01.xlsx,meth
1590,27.0,2014-09-01,CH-AG,2021-06-01.xlsx,meth
1591,26.0,2014-10-01,CH-AG,2021-06-01.xlsx,meth
1592,53.0,2014-11-01,CH-AG,2021-06-01.xlsx,meth
1593,28.0,2014-12-01,CH-AG,2021-06-01.xlsx,meth
1594,49.0,2015-01-01,CH-AG,2021-06-01.xlsx,meth
1595,0.0,2015-02-01,CH-AG,2021-06-01.xlsx,meth
1596,0.0,2015-03-01,CH-AG,2021-06-01.xlsx,meth
1597,27.0,2015-04-01,CH-AG,2021-06-01.xlsx,meth
1598,26.0,2015-05-01,CH-AG,2021-06-01.xlsx,meth
1599,29.0,2015-06-01,CH-AG,2021-06-01.xlsx,meth
1600,0.0,2015-07-01,CH-AG,2021-06-01.xlsx,meth
1601,28.0,2015-08-01,CH-AG,2021-06-01.xlsx,meth
1602,58.0,2015-09-01,CH-AG,2021-06-01.xlsx,meth
1603,28.0,2015-10-01,CH-AG,2021-06-01.xlsx,meth
1604,57.0,2015-11-01,CH-AG,2021-06-01.xlsx,meth
1605,0.0,2015-12-01,CH-AG,2021-06-01.xlsx,meth
1606,0.0,2016-01-01,CH-AG,2021-06-01.xlsx,meth
1607,0.0,2016-02-01,CH-AG,2021-06-01.xlsx,meth
